scalerank,natscale,labelrank,name,namepar,namealt,diffascii,nameascii,adm0cap,capalt,capin,worldcity,megacity,sov0name,sov_a3,adm0name,adm0_a3,adm1name,iso_a2,note,latitude,longitude,changed,namediff,diffnote,pop_max,pop_min,pop_other,rank_max,rank_min,geonameid,meganame,ls_name,ls_match,checkme,featureclass
"3","110","8",Port Vila,,,"0",Port-Vila,"1","0",,"0","0",Vanuatu,VUT,Vanuatu,VUT,Shefa,VU,,-17.733350404,168.316640584,"0","0",,"44040","35901","7702","7","7","2135171",,Port-Vila,"1","0",Admin-0 capital
"3","110","8",Tegucigalpa,,,"0",Tegucigalpa,"1","0",,"0","1",Honduras,HND,Honduras,HND,Francisco Morazán,HN,,14.1020449005,-87.2175293393,"0","0",,"946000","850848","1014546","11","11","3600949",Tegucigalpa,Tegucigalpa,"1","0",Admin-0 capital
"3","110","8",Georgetown,,,"0",Georgetown,"1","0",,"0","0",Guyana,GUY,Guyana,GUY,East Berbice-Corentyne,GY,,6.80197369275,-58.1670286475,"0","0",,"264350","235017","264350","10","10","3378644",,Georgetown1,"1","5",Admin-0 capital
"3","110","8",Reykjavík,,,"1",Reykjavik,"1","0",,"0","0",Iceland,ISL,Iceland,ISL,Suðurnes,IS,,64.1500236197,-21.9500144872,"0","0",,"166212","113906","160116","9","9","3413829",,Reykjavik,"1","0",Admin-0 capital
"3","110","8",Port-au-Prince,,,"0",Port-au-Prince,"1","0",,"0","1",Haiti,HTI,Haiti,HTI,Ouest,HT,,18.5410245961,-72.3360345883,"0","0",,"1998000","1234742","2385397","12","12","3718426",Port-au-Prince,Port-au-Prince,"1","0",Admin-0 capital
"3","110","5",Glasgow,,,"0",Glasgow,"0","0",,"0","1",United Kingdom,GBR,United Kingdom,GBR,Glasgow,GB,,55.8744047232,-4.25070723613,"0","0",,"1160000","610268","3240","12","11","2648579",Glasgow,Glasgow2,"1","2",Populated place
"3","110","5",Kampala,,,"0",Kampala,"1","0",,"0","1",Uganda,UGA,Uganda,UGA,Kampala,UG,,0.31665895477,32.5833235257,"0","0",,"1420000","1353189","2153702","12","12","232422",Kampala,Kampala,"1","0",Admin-0 capital
"3","110","6",Aden,,,"0",Aden,"0","0",,"0","0",Yemen,YEM,Yemen,YEM,`Adan,YE,,12.7797225128,45.0094901111,"1","0",Changed feature class.,"1000000","550602","226337","11","11","415189",,Aden,"1","0",Admin-1 capital
"3","110","8",Paramaribo,,,"0",Paramaribo,"1","0",,"0","0",Suriname,SUR,Suriname,SUR,Paramaribo,SR,,5.83503012992,-55.1670308854,"0","0",,"254169","223757","248161","10","10","3383330",,Paramaribo,"1","5",Admin-0 capital
"3","110","3",Seville,,,"0",Seville,"0","0",,"0","0",Kingdom of Spain,ESP,Spain,ESP,Andalucía,ES,,37.4050152782,-5.98000736635,"0","0",,"1212045","703021","840999","12","11","2510911",,Seville,"1","0",Admin-1 capital
"3","110","6",Zinder,,,"0",Zinder,"0","0",,"0","0",Niger,NER,Niger,NER,Zinder,NE,,13.7999961537,8.98331701522,"0","0",,"230358","191424","231901","10","9","2437798",,Zinder,"1","0",Admin-1 capital
"3","110","6",Niamey,,,"0",Niamey,"1","0",,"0","1",Niger,NER,Niger,NER,Niamey,NE,,13.5167059519,2.11665604514,"0","0",,"915000","742791","715325","11","11","2440485",Niamey,Niamey,"1","0",Admin-0 capital
"3","110","5",Port Sudan,,,"0",Port Sudan,"0","0",,"0","0",Sudan,SDN,Sudan,SDN,Red Sea,SD,,19.6157910349,37.2164257393,"4","0",Changed feature class.,"489725","489725","0","10","10","377039",,Port Sudan,"1","0",Admin-1 capital
"3","110","8",Dushanbe,,,"0",Dushanbe,"1","0",,"0","0",Tajikistan,TJK,Tajikistan,TJK,Tadzhikistan Territories,TJ,,38.5600352163,68.7738793527,"0","0",,"1086244","679400","1081361","12","11","1221874",,Dushanbe,"1","0",Admin-0 capital
"3","110","5",Cusco,,Cuzco,"0",Cusco,"0","0",,"0","0",Peru,PER,Peru,PER,Cusco,PE,,-13.5250284639,-71.9721549903,"0","0",,"361182","312140","361343","10","10","3941584",,Cusco,"1","0",Admin-1 capital
"3","110","5",Tacna,,,"0",Tacna,"0","0",,"0","0",Peru,PER,Peru,PER,Tacna,PE,,-18.0000007947,-70.250012046,"0","0",,"280098","241987","230907","10","10","3928128",,Tacna,"1","0",Admin-1 capital
"3","110","5",Trujillo,,,"0",Trujillo,"0","0",,"0","0",Peru,PER,Peru,PER,La Libertad,PE,,-8.1200353812,-79.0199676938,"0","0",,"765171","276921","797472","11","10","3691175",,Trujillo3,"1","0",Admin-1 capital
"3","110","5",Ica,,,"0",Ica,"0","0",,"0","0",Peru,PER,Peru,PER,Ica,PE,,-14.067992738,-75.7254917823,"4","0",Location adjusted.,"279420","246844","0","10","10","3938527",,Ica,"1","0",Admin-1 capital
"3","110","7",Asuncion,,Asunción,"0",Asuncion,"1","0",,"0","1",Paraguay,PRY,Paraguay,PRY,Asunción,PY,,-25.2964029757,-57.6415051693,"0","0",,"1870000","11693","636771","12","6","1730025",Asunción,Asuncion,"1","5",Admin-0 capital
"3","110","8",Managua,,,"0",Managua,"1","0",,"0","1",Nicaragua,NIC,Nicaragua,NIC,Managua,NI,,12.1530165801,-86.2684916603,"0","0",,"920000","920000","1088194","11","11","3617763",Managua,Managua,"1","0",Admin-0 capital
"3","110","8",Freetown,,,"0",Freetown,"1","0",,"0","1",Sierra Leone,SLE,Sierra Leone,SLE,Western,SL,,8.47001141249,-13.2342157404,"0","0",,"827000","13768","1074640","11","6","2408770",Freetown,Freetown,"1","0",Admin-0 capital
"3","110","6",Agadez,,,"0",Agadez,"0","0",,"0","0",Niger,NER,Niger,NER,Agadez,NE,,16.9958734324,7.98280960962,"0","0",,"117770","88561","117770","9","8","2447938",,Agadez,"1","0",Admin-1 capital
"3","110","5",Niyala,,,"0",Niyala,"0","0",,"0","0",Sudan,SDN,Sudan,SDN,South Darfur,SD,,12.0599731638,24.8899946683,"0","0",,"392373","392373","390698","10","10","369004",,Niyala,"1","0",Populated place
"3","110","5",Wau,,,"0",Wau,"0","0",,"0","0",South Sudan,SSD,South Sudan,SSD,West Bahr-al-Ghazal,SS,,7.6999808949,27.9899604886,"24","0",Changed feature to Admin-0 region capital. Changed country.,"127384","70932","70932","9","8","363885",,Wau,"1","0",Admin-1 region capital
"3","110","5",Dongola,,,"0",Dongola,"0","0",,"0","0",Sudan,SDN,Sudan,SDN,Northern,SD,,19.1665936472,30.4832966703,"4","0",Changed feature to Admin-0 region capital.,"26404","26404","0","7","7","363417",,Dongola,"1","0",Admin-1 region capital
"3","110","5",Kassala,,,"0",Kassala,"0","0",,"0","0",Sudan,SDN,Sudan,SDN,Kassala,SD,,15.45997235,36.3900162341,"0","0",,"401477","339521","338067","10","10","372753",,Kassala,"1","0",Populated place
"3","110","7",Tromsø,,,"1",Tromso,"0","0",,"0","0",Kingdom of Norway,NOR,Norway,NOR,Troms,NO,,69.635076227,18.9920252458,"4","0",Location adjusted.,"52436","45365","0","8","7","3133895",,Tromso,"1","0",Admin-1 capital
"3","110","7",Trondheim,,,"0",Trondheim,"0","0",,"0","0",Kingdom of Norway,NOR,Norway,NOR,Sør-Trøndelag,NO,,63.4166575309,10.4166662177,"0","0",,"147139","141533","133289","9","9","3133880",,Trondheim,"1","0",Admin-1 capital
"3","110","7",Bergen,,,"0",Bergen,"0","0",,"0","0",Kingdom of Norway,NOR,Norway,NOR,Hordaland,NO,,60.3910024202,5.32452225609,"4","0",Location adjusted.,"213585","187194","0","10","9","3161732",,Bergen,"1","0",Populated place
"3","110","2",Islamabad,,,"0",Islamabad,"1","0",,"0","1",Pakistan,PAK,Pakistan,PAK,F.C.T.,PK,,33.6999959503,73.1666344797,"0","0",,"780000","601600","893673","11","11","1176615",Islamabad,Islamabad,"1","0",Admin-0 capital
"3","110","2",Multan,,,"0",Multan,"0","0",,"0","1",Pakistan,PAK,Pakistan,PAK,Punjab,PK,,30.1999770294,71.4550076893,"0","0",,"1522000","1437230","4185026","12","12","1169825",Multan,Multan,"1","0",Populated place
"3","110","2",Hyderabad,,,"0",Hyderabad,"0","0",,"0","1",Pakistan,PAK,Pakistan,PAK,Sind,PK,,25.3799869985,68.3749889718,"0","0",,"1459000","1386330","6728725","12","12","1176734",Hyderabad,Hyderabad1,"1","0",Populated place
"3","110","2",Peshawar,,,"0",Peshawar,"0","0",,"0","1",Pakistan,PAK,Pakistan,PAK,N.W.F.P.,PK,,34.0050160919,71.5350028065,"0","0",,"1303000","1218773","2979734","12","12","1168197",Peshawar,Peshawar,"1","0",Admin-1 capital
"3","110","6",Kathmandu,,,"0",Kathmandu,"1","0",,"0","1",Nepal,NPL,Nepal,NPL,Bhaktapur,NP,,27.7166919139,85.3166422108,"0","0",,"895000","895000","1099610","11","11","1283240",Kathmandu,Kathmandu,"1","0",Admin-0 capital
"3","110","6",Nacala,,,"0",Nacala,"0","0",,"0","0",Mozambique,MOZ,Mozambique,MOZ,Nampula,MZ,,-14.5186112276,40.7150235583,"0","0",,"224795","199630","195024","10","9","1035025",,Nacala,"1","0",Populated place
"3","110","3",Bloemfontein,,,"0",Bloemfontein,"1","0",Judicial capita,"0","0",South Africa,ZAF,South Africa,ZAF,Orange Free State,ZA,,-29.1199938774,26.2299128812,"4","0",Changed scale rank.,"463064","456669","456513","10","10","1018725",,Bloemfontein,"1","0",Admin-0 capital
"3","110","3",Pretoria,,,"0",Pretoria,"1","0",Administrative,"0","1",South Africa,ZAF,South Africa,ZAF,Gauteng,ZA,,-25.7069205538,28.2294290758,"0","0",,"1338000","1338000","1443084","12","12","964137",Pretoria,Pretoria,"1","0",Admin-0 capital
"3","110","8",Port Moresby,,,"0",Port Moresby,"1","0",,"0","0",Papua New Guinea,PNG,Papua New Guinea,PNG,Central,PG,,-9.46470782587,147.192503621,"0","0",,"283733","251136","251304","10","10","2088122",,Port Moresby,"1","0",Admin-0 capital
"3","110","8",Honiara,,,"0",Honiara,"1","0",,"0","0",Solomon Islands,SLB,Solomon Islands,SLB,Guadalcanal,SB,,-9.43799429509,159.949765734,"0","0",,"76328","56298","76328","8","8","2108502",,Honiara,"1","0",Admin-0 capital
"3","110","8",Panama City,,Ciudad de Panamá|Panama City|Panama,"0",Panama City,"1","0",,"0","1",Panama,PAN,Panama,PAN,Panama,PA,,8.96801719048,-79.5330371518,"0","0",,"1281000","408168","939725","12","10","3703443",Ciudad de Panamá (Panama City),Panama City1,"1","0",Admin-0 capital
"3","110","5",Fez,,Fes|Fès,"0",Fez,"0","0",,"0","1",Morocco,MAR,Morocco,MAR,Fès - Boulemane,MA,,34.0545996287,-5.00037723939,"0","0",,"1002000","964891","1173865","12","11","2548885",Fès,Fez,"1","0",Admin-1 capital
"3","110","5",Rabat,,,"0",Rabat,"1","0",,"0","1",Morocco,MAR,Morocco,MAR,Rabat - Salé - Zemmour - Zaer,MA,,34.0252990916,-6.83613082013,"0","0",,"1705000","1655753","2029349","12","12","2538475",Rabat,Rabat,"1","0",Admin-0 capital
"3","110","5",Marrakesh,,Marrakech,"0",Marrakesh,"0","0",,"0","1",Morocco,MAR,Morocco,MAR,Marrakech - Tensift - Al Haouz,MA,,31.629993102,-7.9999874282,"0","0",,"872000","839296","1248090","11","11","2542997",Marrakech,Marrakesh,"1","0",Admin-1 capital
"3","110","8",Chisinau,,,"0",Chisinau,"1","0",,"0","0",Moldova,MDA,Moldova,MDA,Chisinau,MD,,47.0050236197,28.8577111397,"0","0",,"688134","635994","664472","11","11","618426",,Chisinau,"1","5",Admin-0 capital
"3","110","6",Beira,,,"0",Beira,"0","0",,"0","0",Mozambique,MOZ,Mozambique,MOZ,Sofala,MZ,,-19.82004474,34.8700056546,"0","0",,"530604","483789","485671","11","10","1052373",,Beira,"1","0",Admin-1 capital
"3","110","3",Port Elizabeth,,,"0",Port Elizabeth,"0","0",,"0","1",South Africa,ZAF,South Africa,ZAF,Eastern Cape,ZA,,-33.9700337537,25.600028848,"0","0",,"1021000","640054","624347","12","11","964420",Port Elizabeth,Port Elizabeth,"1","0",Populated place
"3","110","6",Maputo,,,"0",Maputo,"1","0",,"0","1",Mozambique,MOZ,Mozambique,MOZ,Maputo,MZ,,-25.9552774874,32.5891629626,"0","0",,"1446000","1191613","1365454","12","12","1040652",Maputo,Maputo,"1","0",Admin-0 capital
"3","110","2",Tomsk,,,"0",Tomsk,"0","0",,"0","0",Russia,RUS,Russia,RUS,Tomsk,RU,,56.4949869986,84.975009317,"0","0",,"535479","408421","383497","11","10","1489425",,Tomsk,"1","0",Admin-1 capital
"3","110","2",Anadyr,,,"0",Anadyr,"0","0",,"0","0",Russia,RUS,Russia,RUS,Chukchi Autonomous Okrug,RU,,64.7369903759,177.474996296,"4","0",Location adjusted. Population from GeoNames.,"10332","10332","0","6","6","2127202",,Anadyr,"0","0",Admin-1 capital
"3","110","2",Murmansk,,,"0",Murmansk,"0","0",,"0","0",Russia,RUS,Russia,RUS,Murmansk,RU,,68.9699878125,33.1000361722,"0","0",,"319263","224253","211348","10","10","524305",,Murmansk,"1","0",Admin-1 capital
"3","110","2",Archangel,,,"0",Archangel,"0","0",,"0","0",Russia,RUS,Russia,RUS,Arkhangel'sk,RU,,64.5749589225,40.5450080961,"0","0",,"356051","234322","208308","10","10","581049",,Archangel,"1","0",Populated place
"3","110","2",Nizhny Novgorod,,Gor'kiy|Nizhniy Novgorod|Novgorod,"0",Nizhny Novgorod,"0","0",,"0","1",Russia,RUS,Russia,RUS,Nizhegorod,RU,,56.3330072216,44.0000943591,"4","0",Location adjusted.,"1278000","1214926","0","12","12","520555",Nizhniy Novgorod,Nizhny Novgorod,"1","0",Admin-1 capital
"3","110","2",Volgograd,,,"0",Volgograd,"0","0",,"0","1",Russia,RUS,Russia,RUS,Volgograd,RU,,48.7100099885,44.4999604887,"0","0",,"984000","619655","605991","11","11","472757",Volgograd,Volgograd,"1","0",Admin-1 capital
"3","110","2",Ufa,,,"0",Ufa,"0","0",,"0","1",Russia,RUS,Russia,RUS,Bashkortostan,RU,,54.7899747916,56.0400312895,"0","0",,"1018000","920756","858516","12","11","479561",Ufa,Ufa,"1","0",Admin-1 capital
"3","110","2",Yekaterinburg,,Sverdlovsk,"0",Yekaterinburg,"0","0",,"0","1",Russia,RUS,Russia,RUS,Sverdlovsk,RU,,56.8500299267,60.5999596749,"0","0",,"1313000","1227976","1190067","12","12","1486209",Yekaterinburg,Yekaterinburg,"1","0",Admin-1 capital
"3","110","2",Samara,,Kuybyskev,"0",Samara,"0","0",,"0","1",Russia,RUS,Russia,RUS,Samara,RU,,53.1950075471,50.1512951241,"0","0",,"1137000","856190","843035","12","11","499099",Samara,Samara,"1","0",Admin-1 capital
"3","110","2",Kazan,,Kazan',"0",Kazan,"0","0",,"0","1",Russia,RUS,Russia,RUS,Tatarstan,RU,,55.749942036,49.126344766,"0","0",,"1115000","912270","880093","12","11","551487",Kazan,Kazan,"1","0",Admin-1 capital
"3","110","2",Surgut,,,"0",Surgut,"0","0",,"0","0",Russia,RUS,Russia,RUS,Khanty-Mansiy,RU,,61.2599416292,73.4250166411,"0","0",,"400000","306703","91636","10","10","1490624",,Surgut,"1","0",Populated place
"3","110","2",Barnaul,,,"0",Barnaul,"0","0",,"0","0",Russia,RUS,Russia,RUS,Altay,RU,,53.3549977815,83.7450068755,"0","0",,"599579","539843","519950","11","11","1510853",,Barnaul,"1","0",Admin-1 capital
"3","110","2",Novosibirsk,,,"0",Novosibirsk,"0","0",,"0","1",Russia,RUS,Russia,RUS,Novosibirsk,RU,,55.0299601431,82.960041869,"0","0",,"1389000","1037201","1006430","12","12","1496747",Novosibirsk,Novosibirsk,"1","0",Admin-1 capital
"3","110","8",Mogadishu,,Muqdisho,"0",Mogadishu,"1","0",,"0","1",Somalia,SOM,Somalia,SOM,Banaadir,SO,,2.06668133433,45.3666776111,"0","0",,"1100000","875388","849392","12","11","53654",Muqdisho,Mogadishu,"1","5",Admin-0 capital
"3","110","8",Muscat,,,"0",Muscat,"1","0",,"0","0",Oman,OMN,Oman,OMN,Muscat,OM,,23.6133248077,58.5933121326,"0","0",,"734697","586861","586861","11","11","287286",,Muscat,"1","0",Admin-0 capital
"3","110","6",Colombo,,,"0",Colombo,"1","0","De facto, admin","0","0",Sri Lanka,LKA,Sri Lanka,LKA,Colombo,LK,,6.93196575818,79.8577506093,"0","0",,"217000","217000","2490974","10","10","3465927",,Colombo,"1","5",Admin-0 capital
"3","110","5",Cebu,,,"0",Cebu,"0","0",,"0","1",Philippines,PHL,Philippines,PHL,Cebu,PH,,10.3199760121,123.900075235,"0","0",,"815000","798634","2500569","11","11","1717512",Cebu,Cebu,"1","0",Populated place
"3","110","5",Iloilo,,,"0",Iloilo,"0","0",,"0","0",Philippines,PHL,Philippines,PHL,Iloilo,PH,,10.7050429473,122.545015828,"0","0",,"387681","387681","1545895","10","10","1711005",,Iloilo,"1","0",Populated place
"3","110","5",Davao,,,"0",Davao,"0","0",,"0","1",Philippines,PHL,Philippines,PHL,Davao Del Sur,PH,,7.11001690564,125.629995482,"0","0",,"1402000","1212504","1382506","12","12","1715348",Davao,Davao,"1","0",Populated place
"3","110","2",Bratsk,,,"0",Bratsk,"0","0",,"0","0",Russia,RUS,Russia,RUS,Irkutsk,RU,,56.1569972932,101.615027221,"4","0",Location adjusted.,"246348","21462","0","10","7","2051523",,Bratsk,"1","0",Populated place
"3","110","2",Irkutsk,,,"0",Irkutsk,"0","0",,"0","0",Russia,RUS,Russia,RUS,Irkutsk,RU,,52.3199705191,104.245047566,"0","0",,"586695","557955","555155","11","11","2023469",,Irkutsk,"1","0",Admin-1 capital
"3","110","2",Krasnoyarsk,,,"0",Krasnoyarsk,"0","0",,"0","1",Russia,RUS,Russia,RUS,Krasnoyarsk,RU,,56.0139827668,92.8660005279,"4","0",Location adjusted.,"925000","302210","0","11","10","1502026",Krasnoyarsk,Krasnoyarsk,"1","0",Admin-1 capital
"3","110","2",Dickson,,,"0",Dickson,"0","0",,"0","0",Russia,RUS,Russia,RUS,Taymyr,RU,,73.506971862,80.5450988352,"4","0",Location adjusted. Population from GeoNames.,"1113","1113","0","3","3","1507390",,Dickson,"0","0",Populated place
"3","110","2",Chita,,,"0",Chita,"0","0",,"0","0",Russia,RUS,Russia,RUS,Chita,RU,,52.0550254507,113.465001586,"0","0",,"308500","277807","276812","10","10","2025339",,Chita,"1","0",Admin-1 capital
"3","110","2",Vladivostok,,,"0",Vladivostok,"0","0",,"0","0",Russia,RUS,Russia,RUS,Primor'ye,RU,,43.1300146678,131.910025593,"0","0",,"587022","586212","565528","11","11","2013348",,Vladivostok,"1","0",Admin-1 capital
"3","110","2",Nizhneyansk,,,"0",Nizhneyansk,"0","0",,"0","0",Russia,RUS,Russia,RUS,Sakha (Yakutia),RU,,71.4333258252,136.066619425,"0","0",,"400","391","0","2","2","-1",,Nizhneyansk,"0","0",Populated place
"3","110","2",Yakutsk,,,"0",Yakutsk,"0","0",,"0","0",Russia,RUS,Russia,RUS,Sakha (Yakutia),RU,,62.0349589225,129.735016234,"0","0",,"235600","206026","200163","10","10","2013159",,Yakutsk,"1","0",Admin-1 capital
"3","110","2",Tiksi,,,"0",Tiksi,"0","0",,"0","0",Russia,RUS,Russia,RUS,Sakha (Yakutia),RU,,71.6268855246,128.834966755,"4","0",Location adjusted. Population from GeoNames.,"5700","5700","0","5","5","2015306",,Tiksi,"0","0",Populated place
"3","110","2",Magadan,,,"0",Magadan,"0","0",,"0","0",Russia,RUS,Russia,RUS,Maga Buryatdan,RU,,59.5749798779,150.81000891,"0","0",,"95282","87161","86279","8","8","2123628",,Magadan,"1","0",Admin-1 capital
"3","110","2",Tijuana,,,"0",Tijuana,"0","0",,"0","1",Mexico,MEX,Mexico,MEX,Baja California,MX,,32.5000175161,-117.079995974,"0","0",,"1553000","1376457","1332469","12","12","3981609",Tijuana,Tijuana,"1","0",Populated place
"3","110","2",Chihuahua,,,"0",Chihuahua,"0","0",,"0","1",Mexico,MEX,Mexico,MEX,Chihuahua,MX,,28.6449815053,-106.084982342,"0","0",,"793000","708267","722496","11","11","4014338",Chihuahua,Chihuahua,"1","0",Admin-1 capital
"3","110","2",Mazatlan,,,"0",Mazatlan,"0","0",,"0","0",Mexico,MEX,Mexico,MEX,Sinaloa,MX,,23.2211006866,-106.420000653,"0","0",,"368204","354717","368204","10","10","3996322",,Mazatlan,"1","0",Populated place
"3","110","2",Tampico,,,"0",Tampico,"0","0",,"0","0",Mexico,MEX,Mexico,MEX,Tamaulipas,MX,,22.3000199575,-97.8700057391,"0","0",,"859419","297284","568428","11","10","3516355",,Tampico,"1","2",Populated place
"3","110","2",Acapulco,,,"0",Acapulco,"0","0",,"0","0",Mexico,MEX,Mexico,MEX,Guerrero,MX,,16.849990864,-99.9159790464,"0","0",,"715584","652136","715584","11","11","3533462",,Acapulco,"1","0",Populated place
"3","110","2",Veracruz,,,"0",Veracruz,"0","0",,"0","0",Mexico,MEX,Mexico,MEX,Veracruz,MX,,19.1773423451,-96.1599809181,"0","0",,"578963","568313","578963","11","11","3514783",,Veracruz,"1","0",Populated place
"3","110","2",Tuxtla Gutierrez,,,"0",Tuxtla Gutierrez,"0","0",,"0","0",Mexico,MEX,Mexico,MEX,Chiapas,MX,,16.7499969675,-93.1500096047,"0","0",,"481128","466310","466310","10","10","3515001",,Tuxtla Gutierrez,"1","0",Admin-1 capital
"3","110","2",Cancun,,,"0",Cancun,"0","0",,"0","0",Mexico,MEX,Mexico,MEX,Quintana Roo,MX,,21.1699597361,-86.8300077736,"0","0",,"542043","436862","436862","11","10","3531673",,Cancun,"1","0",Populated place
"3","110","2",Merida,,,"0",Merida,"0","0",,"0","1",Mexico,MEX,Mexico,MEX,Yucatán,MX,,20.9666388133,-89.6166335467,"0","0",,"965000","717175","718190","11","11","3523349",Mérida,Merida,"1","0",Admin-1 capital
"3","110","2",Enugu,,,"0",Enugu,"0","0",,"0","0",Nigeria,NGA,Nigeria,NGA,Enugu,NG,,6.45003135063,7.49999670272,"0","0",,"688862","688862","2431275","11","11","2343279",,Enugu,"1","0",Admin-1 capital
"3","110","2",Sokoto,,,"0",Sokoto,"0","0",,"0","0",Nigeria,NGA,Nigeria,NGA,Sokoto,NG,,13.0600154815,5.2400312893,"0","0",,"732178","563861","735242","11","11","2322911",,Sokoto,"1","0",Admin-1 capital
"3","110","2",Perm,,Perm',"0",Perm,"0","0",,"0","1",Russia,RUS,Russia,RUS,Perm',RU,,57.9999597363,56.2499926339,"0","0",,"997000","851308","828286","11","11","511196",Perm,Perm,"1","0",Admin-1 capital
"3","110","7",Erdenet,,,"0",Erdenet,"0","0",,"0","0",Mongolia,MNG,Mongolia,MNG,Orhon,MN,,49.0532965282,104.118336954,"1","1",Added place. Population from GeoNames.,"79647","79647","0","8","8","2031405",,,"2","0",Populated place
