BLKID	POPN_TOTAL	POPN_WHITE	POPN_BLACK	POPN_NATIV	POPN_ASIAN	POPN_OTHER	BORONAME
"360050138001013"	"29"	"28"	"0"	"0"	"0"	"1"	The Bronx
"360050143001013"	"0"	"0"	"0"	"0"	"0"	"0"	The Bronx
"360050194001013"	"139"	"74"	"13"	"5"	"0"	"47"	The Bronx
"360050165001014"	"0"	"0"	"0"	"0"	"0"	"0"	The Bronx
"360050138001015"	"57"	"57"	"0"	"0"	"0"	"0"	The Bronx
"360050143001016"	"0"	"0"	"0"	"0"	"0"	"0"	The Bronx
"360050028001017"	"0"	"0"	"0"	"0"	"0"	"0"	The Bronx
"360050296001017"	"0"	"0"	"0"	"0"	"0"	"0"	The Bronx
"360050093001018"	"0"	"0"	"0"	"0"	"0"	"0"	The Bronx
"360050118001018"	"0"	"0"	"0"	"0"	"0"	"0"	The Bronx
"360050165001019"	"414"	"59"	"162"	"5"	"0"	"188"	The Bronx
"360050276001019"	"0"	"0"	"0"	"0"	"0"	"0"	The Bronx
"360050504001019"	"0"	"0"	"0"	"0"	"0"	"0"	The Bronx
"360050296001020"	"78"	"30"	"14"	"0"	"18"	"16"	The Bronx
"360050504001020"	"0"	"0"	"0"	"0"	"0"	"0"	The Bronx
"360050194001021"	"0"	"0"	"0"	"0"	"0"	"0"	The Bronx
"360050284001021"	"0"	"0"	"0"	"0"	"0"	"0"	The Bronx
"360050001001022"	"0"	"0"	"0"	"0"	"0"	"0"	The Bronx
"360050019001022"	"0"	"0"	"0"	"0"	"0"	"0"	The Bronx
"360050001001023"	"0"	"0"	"0"	"0"	"0"	"0"	The Bronx
"360050138001023"	"53"	"48"	"0"	"0"	"4"	"1"	The Bronx
"360050051001024"	"0"	"0"	"0"	"0"	"0"	"0"	The Bronx
"360050194001024"	"0"	"0"	"0"	"0"	"0"	"0"	The Bronx
"360050504001024"	"0"	"0"	"0"	"0"	"0"	"0"	The Bronx
"360050138001027"	"78"	"75"	"0"	"0"	"0"	"3"	The Bronx
"360050284001027"	"0"	"0"	"0"	"0"	"0"	"0"	The Bronx
"360050138001028"	"0"	"0"	"0"	"0"	"0"	"0"	The Bronx
"360050194001028"	"0"	"0"	"0"	"0"	"0"	"0"	The Bronx
"360050276001028"	"39"	"12"	"2"	"0"	"21"	"4"	The Bronx
"360050093001029"	"0"	"0"	"0"	"0"	"0"	"0"	The Bronx
"360050093001030"	"0"	"0"	"0"	"0"	"0"	"0"	The Bronx
"360050138001031"	"87"	"87"	"0"	"0"	"0"	"0"	The Bronx
"360050334001031"	"0"	"0"	"0"	"0"	"0"	"0"	The Bronx
"360050159002000"	"248"	"93"	"42"	"2"	"8"	"103"	The Bronx
"360050138001032"	"10"	"5"	"0"	"0"	"0"	"5"	The Bronx
"360050138001033"	"117"	"107"	"6"	"0"	"0"	"4"	The Bronx
"360050093001034"	"0"	"0"	"0"	"0"	"0"	"0"	The Bronx
"360050093001035"	"0"	"0"	"0"	"0"	"0"	"0"	The Bronx
"360050138001036"	"11"	"11"	"0"	"0"	"0"	"0"	The Bronx
"360050138001038"	"0"	"0"	"0"	"0"	"0"	"0"	The Bronx
"360050504001039"	"15"	"1"	"10"	"0"	"0"	"4"	The Bronx
"360050138001042"	"0"	"0"	"0"	"0"	"0"	"0"	The Bronx
"360050138001047"	"0"	"0"	"0"	"0"	"0"	"0"	The Bronx
"360050138001048"	"0"	"0"	"0"	"0"	"0"	"0"	The Bronx
"360050028002000"	"1018"	"56"	"880"	"12"	"0"	"70"	The Bronx
"360050043002000"	"0"	"0"	"0"	"0"	"0"	"0"	The Bronx
"360050048002000"	"1057"	"331"	"193"	"10"	"31"	"492"	The Bronx
"360050056002000"	"790"	"188"	"230"	"2"	"20"	"350"	The Bronx
"360050064002000"	"651"	"210"	"260"	"0"	"33"	"148"	The Bronx
"360050065002000"	"0"	"0"	"0"	"0"	"0"	"0"	The Bronx
"360050068002000"	"3"	"0"	"3"	"0"	"0"	"0"	The Bronx
"360050072002000"	"1379"	"209"	"125"	"17"	"779"	"249"	The Bronx
"360050074002000"	"208"	"53"	"54"	"0"	"0"	"101"	The Bronx
"360050076002000"	"533"	"158"	"130"	"13"	"29"	"203"	The Bronx
"360050078002000"	"0"	"0"	"0"	"0"	"0"	"0"	The Bronx
"360050092002000"	"407"	"100"	"64"	"5"	"98"	"140"	The Bronx
"360050115022000"	"826"	"185"	"277"	"9"	"5"	"350"	The Bronx
"360050118002000"	"0"	"0"	"0"	"0"	"0"	"0"	The Bronx
"360050127012000"	"223"	"117"	"40"	"0"	"6"	"60"	The Bronx
"360050141002000"	"753"	"149"	"346"	"11"	"22"	"225"	The Bronx
"360050147022000"	"974"	"135"	"488"	"26"	"4"	"321"	The Bronx
"360050152002000"	"172"	"121"	"14"	"0"	"9"	"28"	The Bronx
"360050157002000"	"398"	"83"	"151"	"5"	"0"	"159"	The Bronx
"360050173002000"	"444"	"64"	"208"	"13"	"0"	"159"	The Bronx
"360050185002000"	"796"	"86"	"459"	"10"	"0"	"241"	The Bronx
"360050199002000"	"546"	"144"	"199"	"10"	"3"	"190"	The Bronx
"360050205012000"	"498"	"80"	"248"	"16"	"5"	"149"	The Bronx
"360050209002000"	"945"	"160"	"330"	"31"	"6"	"418"	The Bronx
"360050215012000"	"1365"	"240"	"537"	"10"	"3"	"575"	The Bronx
"360050221022000"	"1205"	"246"	"276"	"16"	"11"	"656"	The Bronx
"360050227012000"	"299"	"79"	"68"	"2"	"0"	"150"	The Bronx
"360050228002000"	"712"	"306"	"106"	"16"	"74"	"210"	The Bronx
"360050239002000"	"1309"	"258"	"501"	"25"	"17"	"508"	The Bronx
"360050243002000"	"1241"	"260"	"403"	"15"	"35"	"528"	The Bronx
"360050254002000"	"225"	"168"	"10"	"0"	"33"	"14"	The Bronx
"360050266012000"	"64"	"53"	"0"	"1"	"0"	"10"	The Bronx
"360050281002000"	"196"	"117"	"28"	"0"	"8"	"43"	The Bronx
"360050296002000"	"1109"	"696"	"74"	"3"	"261"	"75"	The Bronx
"360050326002000"	"161"	"80"	"23"	"0"	"2"	"56"	The Bronx
"360050330002000"	"579"	"276"	"42"	"13"	"70"	"178"	The Bronx
"360050332012000"	"1657"	"639"	"439"	"34"	"42"	"503"	The Bronx
"360050340002000"	"168"	"22"	"113"	"2"	"5"	"26"	The Bronx
"360050351002000"	"193"	"142"	"21"	"0"	"13"	"17"	The Bronx
"360050356002000"	"221"	"6"	"187"	"0"	"0"	"28"	The Bronx
"360050364002000"	"322"	"12"	"254"	"10"	"7"	"39"	The Bronx
"360050365022000"	"302"	"75"	"114"	"10"	"3"	"100"	The Bronx
"360050369012000"	"462"	"110"	"136"	"14"	"0"	"202"	The Bronx
"360050372002000"	"10"	"6"	"2"	"0"	"0"	"2"	The Bronx
"360050373002000"	"323"	"55"	"194"	"4"	"0"	"70"	The Bronx
"360050380002000"	"328"	"27"	"249"	"1"	"1"	"50"	The Bronx
"360050381002000"	"1157"	"219"	"382"	"9"	"14"	"533"	The Bronx
"360050382002000"	"51"	"0"	"51"	"0"	"0"	"0"	The Bronx
"360050383022000"	"1017"	"158"	"592"	"13"	"17"	"237"	The Bronx
"360050388002000"	"257"	"8"	"226"	"0"	"0"	"23"	The Bronx
"360050390002000"	"379"	"20"	"323"	"0"	"6"	"30"	The Bronx
"360050393002000"	"1157"	"126"	"652"	"1"	"7"	"371"	The Bronx
"360050394002000"	"410"	"45"	"315"	"0"	"0"	"50"	The Bronx
"360050396002000"	"300"	"18"	"233"	"5"	"0"	"44"	The Bronx
"360050399022000"	"592"	"83"	"194"	"9"	"2"	"304"	The Bronx
"360050405012000"	"984"	"205"	"218"	"26"	"28"	"507"	The Bronx
"360050405022000"	"1702"	"392"	"492"	"45"	"46"	"727"	The Bronx
"360050406002000"	"413"	"12"	"308"	"3"	"10"	"80"	The Bronx
"360050418002000"	"356"	"65"	"185"	"4"	"23"	"79"	The Bronx
"360050420002000"	"730"	"143"	"422"	"9"	"14"	"142"	The Bronx
"360050423002000"	"502"	"185"	"141"	"10"	"52"	"114"	The Bronx
"360050083002001"	"351"	"76"	"96"	"7"	"0"	"172"	The Bronx
"360050087002001"	"456"	"149"	"84"	"0"	"2"	"221"	The Bronx
"360050092002001"	"366"	"94"	"50"	"4"	"135"	"83"	The Bronx
"360050115022001"	"520"	"129"	"176"	"3"	"0"	"212"	The Bronx
"360050117002001"	"0"	"0"	"0"	"0"	"0"	"0"	The Bronx
"360050132002001"	"107"	"72"	"16"	"0"	"12"	"7"	The Bronx
"360050149002001"	"662"	"91"	"401"	"3"	"0"	"167"	The Bronx
"360050151002001"	"845"	"86"	"534"	"30"	"0"	"195"	The Bronx
"360050160002001"	"187"	"159"	"5"	"0"	"3"	"20"	The Bronx
"360050161002001"	"588"	"99"	"304"	"9"	"5"	"171"	The Bronx
"360050199002001"	"1189"	"232"	"387"	"11"	"13"	"546"	The Bronx
"360050210012001"	"3"	"0"	"1"	"0"	"0"	"2"	The Bronx
"360050448002001"	"73"	"7"	"63"	"2"	"0"	"1"	The Bronx
"360050019002002"	"75"	"30"	"14"	"7"	"0"	"24"	The Bronx
"360050216022001"	"522"	"80"	"221"	"3"	"109"	"109"	The Bronx
"360050229012001"	"926"	"142"	"309"	"28"	"30"	"417"	The Bronx
"360050232002001"	"365"	"128"	"65"	"0"	"45"	"127"	The Bronx
"360050233022001"	"545"	"147"	"62"	"11"	"25"	"300"	The Bronx
"360050237032001"	"947"	"225"	"269"	"17"	"14"	"422"	The Bronx
"360050238002001"	"169"	"77"	"29"	"0"	"16"	"47"	The Bronx
"360050251002001"	"436"	"109"	"98"	"19"	"2"	"208"	The Bronx
"360050273002001"	"281"	"102"	"62"	"1"	"45"	"71"	The Bronx
"360050274012001"	"120"	"98"	"0"	"0"	"0"	"22"	The Bronx
"360050274022001"	"176"	"170"	"0"	"0"	"1"	"5"	The Bronx
"360050279002001"	"0"	"0"	"0"	"0"	"0"	"0"	The Bronx
"360050307012001"	"297"	"271"	"5"	"0"	"7"	"14"	The Bronx
"360050310002001"	"0"	"0"	"0"	"0"	"0"	"0"	The Bronx
"360050338002001"	"53"	"6"	"29"	"0"	"4"	"14"	The Bronx
"360050364002001"	"423"	"15"	"390"	"0"	"1"	"17"	The Bronx
"360050368002001"	"299"	"8"	"242"	"2"	"5"	"42"	The Bronx
"360050369012001"	"499"	"158"	"108"	"4"	"0"	"229"	The Bronx
"360050374002001"	"0"	"0"	"0"	"0"	"0"	"0"	The Bronx
"360050382002001"	"234"	"1"	"215"	"1"	"0"	"17"	The Bronx
"360050387002001"	"463"	"172"	"91"	"6"	"0"	"194"	The Bronx
"360050396002001"	"394"	"19"	"338"	"2"	"0"	"35"	The Bronx
"360050397002001"	"271"	"43"	"57"	"8"	"4"	"159"	The Bronx
"360050406002001"	"435"	"31"	"329"	"25"	"4"	"46"	The Bronx
"360050418002001"	"366"	"38"	"212"	"0"	"18"	"98"	The Bronx
"360050422002001"	"707"	"114"	"492"	"9"	"13"	"79"	The Bronx
"360050423002001"	"0"	"0"	"0"	"0"	"0"	"0"	The Bronx
"360050430002001"	"203"	"18"	"171"	"0"	"0"	"14"	The Bronx
"360050436002001"	"283"	"32"	"205"	"0"	"12"	"34"	The Bronx
"360050043002002"	"48"	"12"	"17"	"0"	"1"	"18"	The Bronx
"360050117002002"	"0"	"0"	"0"	"0"	"0"	"0"	The Bronx
"360050127012002"	"311"	"44"	"81"	"1"	"18"	"167"	The Bronx
"360050141002002"	"0"	"0"	"0"	"0"	"0"	"0"	The Bronx
"360050181022002"	"237"	"36"	"171"	"3"	"0"	"27"	The Bronx
"360050197002002"	"1036"	"207"	"213"	"17"	"58"	"541"	The Bronx
"360050202002002"	"76"	"38"	"5"	"0"	"7"	"26"	The Bronx
"360050206012002"	"117"	"37"	"6"	"0"	"40"	"34"	The Bronx
"360050224012002"	"522"	"176"	"139"	"11"	"4"	"192"	The Bronx
"360050238002002"	"321"	"119"	"35"	"1"	"17"	"149"	The Bronx
"360050248002002"	"307"	"138"	"27"	"2"	"103"	"37"	The Bronx
"360050250002002"	"262"	"225"	"0"	"0"	"9"	"28"	The Bronx
"360050266022002"	"331"	"277"	"3"	"0"	"11"	"40"	The Bronx
"360050273002002"	"548"	"147"	"115"	"0"	"7"	"279"	The Bronx
"360050274012002"	"229"	"196"	"1"	"4"	"5"	"23"	The Bronx
"360050277002002"	"544"	"204"	"108"	"4"	"44"	"184"	The Bronx
"360050281002002"	"0"	"0"	"0"	"0"	"0"	"0"	The Bronx
"360050301002002"	"214"	"166"	"23"	"5"	"8"	"12"	The Bronx
"360050312002002"	"96"	"52"	"10"	"0"	"23"	"11"	The Bronx
"360050324002002"	"342"	"159"	"95"	"3"	"20"	"65"	The Bronx
"360050335002002"	"41"	"41"	"0"	"0"	"0"	"0"	The Bronx
"360050351002002"	"20"	"20"	"0"	"0"	"0"	"0"	The Bronx
"360050368002002"	"378"	"74"	"256"	"1"	"0"	"47"	The Bronx
"360050369022002"	"427"	"92"	"226"	"10"	"1"	"98"	The Bronx
"360050343002003"	"92"	"75"	"12"	"0"	"0"	"5"	The Bronx
"360050372002003"	"99"	"22"	"56"	"2"	"3"	"16"	The Bronx
"360050374002002"	"289"	"29"	"218"	"8"	"6"	"28"	The Bronx
"360050389002002"	"412"	"226"	"41"	"4"	"10"	"131"	The Bronx
"360050390002002"	"382"	"19"	"274"	"6"	"11"	"72"	The Bronx
"360050392002002"	"0"	"0"	"0"	"0"	"0"	"0"	The Bronx
"360050394002002"	"395"	"17"	"307"	"0"	"0"	"71"	The Bronx
"360050396002002"	"364"	"33"	"291"	"1"	"17"	"22"	The Bronx
"360050401002002"	"354"	"216"	"31"	"1"	"1"	"105"	The Bronx
"360050407022002"	"247"	"59"	"82"	"4"	"0"	"102"	The Bronx
"360050411002002"	"338"	"86"	"141"	"11"	"11"	"89"	The Bronx
"360050430002002"	"205"	"5"	"133"	"0"	"24"	"43"	The Bronx
"360050434002002"	"136"	"31"	"83"	"0"	"0"	"22"	The Bronx
"360050444002002"	"261"	"6"	"219"	"0"	"7"	"29"	The Bronx
"360050449012002"	"108"	"104"	"0"	"0"	"0"	"4"	The Bronx
"360050451022002"	"0"	"0"	"0"	"0"	"0"	"0"	The Bronx
"360050456002002"	"29"	"3"	"24"	"0"	"0"	"2"	The Bronx
"360050068002003"	"686"	"121"	"261"	"8"	"14"	"282"	The Bronx
"360050078002003"	"274"	"145"	"62"	"1"	"15"	"51"	The Bronx
"360050085002003"	"0"	"0"	"0"	"0"	"0"	"0"	The Bronx
"360050119002003"	"104"	"13"	"27"	"4"	"1"	"59"	The Bronx
"360050125002003"	"306"	"33"	"211"	"2"	"0"	"60"	The Bronx
"360050129012003"	"607"	"112"	"254"	"8"	"6"	"227"	The Bronx
"360050141002003"	"0"	"0"	"0"	"0"	"0"	"0"	The Bronx
"360050157002003"	"278"	"40"	"128"	"9"	"0"	"101"	The Bronx
"360050166002003"	"0"	"0"	"0"	"0"	"0"	"0"	The Bronx
"360050167002003"	"0"	"0"	"0"	"0"	"0"	"0"	The Bronx
"360050213012003"	"0"	"0"	"0"	"0"	"0"	"0"	The Bronx
"360050250002003"	"301"	"191"	"6"	"2"	"43"	"59"	The Bronx
"360050266022003"	"0"	"0"	"0"	"0"	"0"	"0"	The Bronx
"360050273002003"	"666"	"167"	"74"	"6"	"23"	"396"	The Bronx
"360050286002003"	"119"	"45"	"23"	"5"	"37"	"9"	The Bronx
"360050316002003"	"117"	"70"	"0"	"0"	"21"	"26"	The Bronx
"360050326002003"	"153"	"96"	"20"	"1"	"15"	"21"	The Bronx
"360050374002003"	"0"	"0"	"0"	"0"	"0"	"0"	The Bronx
"360050395002003"	"199"	"42"	"40"	"0"	"7"	"110"	The Bronx
"360050418002003"	"217"	"10"	"123"	"0"	"10"	"74"	The Bronx
"360050442002003"	"198"	"7"	"148"	"4"	"4"	"35"	The Bronx
"360050444002003"	"153"	"16"	"129"	"0"	"2"	"6"	The Bronx
"360050451012003"	"330"	"285"	"10"	"0"	"12"	"23"	The Bronx
"360050451022003"	"0"	"0"	"0"	"0"	"0"	"0"	The Bronx
"360050516002003"	"66"	"62"	"2"	"0"	"1"	"1"	The Bronx
"360050004002004"	"210"	"85"	"43"	"0"	"0"	"82"	The Bronx
"360050078002004"	"605"	"223"	"121"	"16"	"58"	"187"	The Bronx
"360050084002004"	"349"	"136"	"91"	"0"	"0"	"122"	The Bronx
"360050093002004"	"1044"	"249"	"403"	"19"	"3"	"370"	The Bronx
"360050096002004"	"0"	"0"	"0"	"0"	"0"	"0"	The Bronx
"360050118002004"	"82"	"82"	"0"	"0"	"0"	"0"	The Bronx
"360050125002004"	"368"	"83"	"120"	"16"	"13"	"136"	The Bronx
"360050141002004"	"0"	"0"	"0"	"0"	"0"	"0"	The Bronx
"360050166002004"	"0"	"0"	"0"	"0"	"0"	"0"	The Bronx
"360050167002004"	"518"	"43"	"309"	"7"	"0"	"159"	The Bronx
"360050230002004"	"216"	"118"	"31"	"4"	"3"	"60"	The Bronx
"360050246002004"	"0"	"0"	"0"	"0"	"0"	"0"	The Bronx
"360050256002004"	"105"	"37"	"12"	"0"	"0"	"56"	The Bronx
"360050314002004"	"75"	"47"	"0"	"0"	"12"	"16"	The Bronx
"360050351002004"	"339"	"131"	"98"	"2"	"6"	"102"	The Bronx
"360050372002004"	"177"	"10"	"132"	"3"	"10"	"22"	The Bronx
"360050373002004"	"120"	"31"	"66"	"3"	"0"	"20"	The Bronx
"360050436002004"	"24"	"0"	"23"	"0"	"0"	"1"	The Bronx
"360050451012004"	"362"	"327"	"19"	"0"	"1"	"15"	The Bronx
"360050451022004"	"608"	"492"	"56"	"3"	"13"	"44"	The Bronx
"360050019002005"	"0"	"0"	"0"	"0"	"0"	"0"	The Bronx
"360050118002005"	"0"	"0"	"0"	"0"	"0"	"0"	The Bronx
"360050125002005"	"240"	"67"	"39"	"1"	"0"	"133"	The Bronx
"360050184002005"	"182"	"99"	"21"	"8"	"6"	"48"	The Bronx
"360050206012005"	"246"	"109"	"18"	"1"	"40"	"78"	The Bronx
"360050244002005"	"78"	"70"	"0"	"0"	"0"	"8"	The Bronx
"360050256002005"	"62"	"20"	"16"	"0"	"0"	"26"	The Bronx
"360050274012005"	"56"	"54"	"2"	"0"	"0"	"0"	The Bronx
"360050300002005"	"238"	"187"	"8"	"0"	"18"	"25"	The Bronx
"360050345002005"	"50"	"41"	"2"	"0"	"4"	"3"	The Bronx
"360050371002005"	"387"	"56"	"270"	"2"	"0"	"59"	The Bronx
"360050426002005"	"0"	"0"	"0"	"0"	"0"	"0"	The Bronx
"360050449012005"	"135"	"122"	"0"	"0"	"0"	"13"	The Bronx
"360050462022005"	"0"	"0"	"0"	"0"	"0"	"0"	The Bronx
"360050063002006"	"0"	"0"	"0"	"0"	"0"	"0"	The Bronx
"360050121012006"	"214"	"69"	"113"	"1"	"0"	"31"	The Bronx
"360050152002006"	"83"	"58"	"8"	"2"	"6"	"9"	The Bronx
"360050166002006"	"190"	"104"	"10"	"4"	"0"	"72"	The Bronx
"360050244002006"	"1"	"1"	"0"	"0"	"0"	"0"	The Bronx
"360050288002006"	"174"	"63"	"32"	"0"	"35"	"44"	The Bronx
"360050316002006"	"80"	"48"	"0"	"0"	"20"	"12"	The Bronx
"360050318002006"	"67"	"42"	"12"	"0"	"10"	"3"	The Bronx
"360050342002006"	"257"	"50"	"86"	"0"	"5"	"116"	The Bronx
"360050374002006"	"44"	"6"	"18"	"0"	"0"	"20"	The Bronx
"360050382002006"	"100"	"21"	"47"	"0"	"1"	"31"	The Bronx
"360050449012006"	"164"	"123"	"12"	"0"	"0"	"29"	The Bronx
"360050019002007"	"0"	"0"	"0"	"0"	"0"	"0"	The Bronx
"360050121012007"	"326"	"85"	"136"	"19"	"0"	"86"	The Bronx
"360050152002007"	"0"	"0"	"0"	"0"	"0"	"0"	The Bronx
"360050206012007"	"179"	"37"	"22"	"0"	"29"	"91"	The Bronx
"360050309002007"	"48"	"48"	"0"	"0"	"0"	"0"	The Bronx
"360050314002007"	"154"	"96"	"12"	"0"	"26"	"20"	The Bronx
"360050318002007"	"227"	"146"	"51"	"1"	"1"	"28"	The Bronx
"360050356002007"	"0"	"0"	"0"	"0"	"0"	"0"	The Bronx
"360050426002007"	"95"	"1"	"89"	"1"	"0"	"4"	The Bronx
"360050071002008"	"0"	"0"	"0"	"0"	"0"	"0"	The Bronx
"360050206012008"	"222"	"93"	"28"	"0"	"19"	"82"	The Bronx
"360050264002008"	"13"	"13"	"0"	"0"	"0"	"0"	The Bronx
"360050283002008"	"0"	"0"	"0"	"0"	"0"	"0"	The Bronx
"360050356002008"	"35"	"8"	"27"	"0"	"0"	"0"	The Bronx
"360050374002008"	"187"	"45"	"86"	"0"	"10"	"46"	The Bronx
"360050451022008"	"117"	"114"	"0"	"2"	"0"	"1"	The Bronx
"360050484002008"	"82"	"4"	"53"	"0"	"2"	"23"	The Bronx
"360050160002009"	"14"	"14"	"0"	"0"	"0"	"0"	The Bronx
"360050206012009"	"4"	"1"	"0"	"0"	"3"	"0"	The Bronx
"360050342002009"	"0"	"0"	"0"	"0"	"0"	"0"	The Bronx
"360050344002009"	"250"	"42"	"151"	"2"	"20"	"35"	The Bronx
"360050426002009"	"0"	"0"	"0"	"0"	"0"	"0"	The Bronx
"360050484002009"	"154"	"4"	"139"	"0"	"0"	"11"	The Bronx
"360050138002010"	"110"	"78"	"3"	"0"	"0"	"29"	The Bronx
"360050160002010"	"144"	"113"	"0"	"0"	"14"	"17"	The Bronx
"360050167002010"	"0"	"0"	"0"	"0"	"0"	"0"	The Bronx
"360050264002010"	"81"	"59"	"2"	"0"	"0"	"20"	The Bronx
"360050342002010"	"0"	"0"	"0"	"0"	"0"	"0"	The Bronx
"360050160002011"	"92"	"82"	"0"	"0"	"0"	"10"	The Bronx
"360050200002011"	"15"	"6"	"5"	"0"	"1"	"3"	The Bronx
"360050309002011"	"13"	"13"	"0"	"0"	"0"	"0"	The Bronx
"360050516002011"	"94"	"72"	"0"	"0"	"13"	"9"	The Bronx
"360050063002012"	"0"	"0"	"0"	"0"	"0"	"0"	The Bronx
"360050071002012"	"0"	"0"	"0"	"0"	"0"	"0"	The Bronx
"360050118002012"	"22"	"22"	"0"	"0"	"0"	"0"	The Bronx
"360050117002013"	"0"	"0"	"0"	"0"	"0"	"0"	The Bronx
"360050118002013"	"27"	"27"	"0"	"0"	"0"	"0"	The Bronx
"360050310002014"	"143"	"103"	"4"	"0"	"8"	"28"	The Bronx
"360050118002015"	"34"	"34"	"0"	"0"	"0"	"0"	The Bronx
"360050484002015"	"69"	"4"	"63"	"0"	"0"	"2"	The Bronx
"360050063002016"	"45"	"13"	"21"	"0"	"1"	"10"	The Bronx
"360050071002016"	"0"	"0"	"0"	"0"	"0"	"0"	The Bronx
"360050063002017"	"0"	"0"	"0"	"0"	"0"	"0"	The Bronx
"360050063002018"	"0"	"0"	"0"	"0"	"0"	"0"	The Bronx
"360050117002018"	"0"	"0"	"0"	"0"	"0"	"0"	The Bronx
"360050118002018"	"15"	"15"	"0"	"0"	"0"	"0"	The Bronx
"360050096002019"	"0"	"0"	"0"	"0"	"0"	"0"	The Bronx
"360050096002020"	"116"	"37"	"24"	"4"	"16"	"35"	The Bronx
"360050118002020"	"30"	"30"	"0"	"0"	"0"	"0"	The Bronx
"360050096002022"	"0"	"0"	"0"	"0"	"0"	"0"	The Bronx
"360050117002022"	"0"	"0"	"0"	"0"	"0"	"0"	The Bronx
"360050118002022"	"13"	"13"	"0"	"0"	"0"	"0"	The Bronx
"360050096002023"	"0"	"0"	"0"	"0"	"0"	"0"	The Bronx
"360050118002023"	"31"	"30"	"0"	"0"	"1"	"0"	The Bronx
"360050118002024"	"19"	"19"	"0"	"0"	"0"	"0"	The Bronx
"360050063002026"	"0"	"0"	"0"	"0"	"0"	"0"	The Bronx
"360050118002026"	"21"	"19"	"0"	"0"	"0"	"2"	The Bronx
"360050096002028"	"0"	"0"	"0"	"0"	"0"	"0"	The Bronx
"360050118002028"	"7"	"7"	"0"	"0"	"0"	"0"	The Bronx
"360050063002030"	"0"	"0"	"0"	"0"	"0"	"0"	The Bronx
"360050063002034"	"0"	"0"	"0"	"0"	"0"	"0"	The Bronx
"360050118002038"	"7"	"7"	"0"	"0"	"0"	"0"	The Bronx
"360050063002039"	"0"	"0"	"0"	"0"	"0"	"0"	The Bronx
"360050118002039"	"3"	"3"	"0"	"0"	"0"	"0"	The Bronx
"360050118002041"	"64"	"64"	"0"	"0"	"0"	"0"	The Bronx
"360050035003000"	"455"	"128"	"84"	"7"	"1"	"235"	The Bronx
"360050065003000"	"882"	"211"	"107"	"6"	"33"	"525"	The Bronx
"360050083003000"	"1095"	"317"	"296"	"22"	"0"	"460"	The Bronx
"360050093003000"	"847"	"240"	"194"	"13"	"12"	"388"	The Bronx
"360050131003000"	"351"	"45"	"147"	"8"	"0"	"151"	The Bronx
"360050228003000"	"1316"	"500"	"298"	"16"	"146"	"356"	The Bronx
"360050229013000"	"736"	"124"	"122"	"32"	"2"	"456"	The Bronx
"360050233013000"	"445"	"50"	"250"	"10"	"0"	"135"	The Bronx
"360050141003000"	"193"	"26"	"140"	"3"	"0"	"24"	The Bronx
"360050157003000"	"0"	"0"	"0"	"0"	"0"	"0"	The Bronx
"360050160003000"	"33"	"33"	"0"	"0"	"0"	"0"	The Bronx
"360050177023000"	"494"	"58"	"227"	"5"	"0"	"204"	The Bronx
"360050179023000"	"924"	"168"	"339"	"11"	"14"	"392"	The Bronx
"360050184003000"	"60"	"50"	"5"	"0"	"0"	"5"	The Bronx
"360050205023000"	"189"	"21"	"134"	"1"	"3"	"30"	The Bronx
"360050210023000"	"0"	"0"	"0"	"0"	"0"	"0"	The Bronx
"360050215013000"	"290"	"19"	"156"	"5"	"8"	"102"	The Bronx
"360050215023000"	"604"	"122"	"270"	"5"	"0"	"207"	The Bronx
"360050216023000"	"609"	"113"	"330"	"0"	"26"	"140"	The Bronx
"360050225003000"	"373"	"55"	"197"	"3"	"8"	"110"	The Bronx
"360050248003000"	"82"	"52"	"0"	"1"	"10"	"19"	The Bronx
"360050265003000"	"1148"	"275"	"166"	"24"	"107"	"576"	The Bronx
"360050277003000"	"444"	"125"	"88"	"2"	"33"	"196"	The Bronx
"360050287003000"	"467"	"160"	"36"	"16"	"38"	"217"	The Bronx
"360050328003000"	"236"	"32"	"65"	"2"	"52"	"85"	The Bronx
"360050340003000"	"1079"	"377"	"244"	"22"	"42"	"394"	The Bronx
"360050348003000"	"176"	"26"	"122"	"1"	"7"	"20"	The Bronx
"360050370003000"	"252"	"21"	"218"	"0"	"3"	"10"	The Bronx
"360050381003000"	"1061"	"323"	"198"	"17"	"36"	"487"	The Bronx
"360050383023000"	"957"	"53"	"760"	"12"	"0"	"132"	The Bronx
"360050385003000"	"0"	"0"	"0"	"0"	"0"	"0"	The Bronx
"360050387003000"	"0"	"0"	"0"	"0"	"0"	"0"	The Bronx
"360050391003000"	"562"	"153"	"120"	"34"	"0"	"255"	The Bronx
"360050398003000"	"388"	"7"	"348"	"5"	"1"	"27"	The Bronx
"360050401003000"	"520"	"101"	"113"	"6"	"31"	"269"	The Bronx
"360050403023000"	"847"	"229"	"179"	"21"	"88"	"330"	The Bronx
"360050403033000"	"188"	"32"	"52"	"11"	"1"	"92"	The Bronx
"360050403043000"	"1209"	"392"	"224"	"3"	"43"	"547"	The Bronx
"360050420003000"	"1009"	"112"	"586"	"5"	"112"	"194"	The Bronx
"360050431003000"	"930"	"144"	"209"	"23"	"224"	"330"	The Bronx
"360050039003001"	"98"	"29"	"49"	"0"	"0"	"20"	The Bronx
"360050044003001"	"214"	"32"	"93"	"0"	"30"	"59"	The Bronx
